X,,gbifID,occurrenceID,species,decimallongitude,decimallatitude,homepolygon,homepolygon.1
1487,5383,2304169493,KJ734353,Ficus insipida,-76.65,-6.29,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1802,6420,2310414100,KF775687,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1803,6421,2310256592,KF776030,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1806,6424,2309834533,KF776093,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1807,6425,2309367126,KF776080,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1808,6426,2309336134,KF775817,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1817,6435,2308299921,KF775932,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1818,6436,2307824714,KF775758,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1822,6440,2307396226,KF775597,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1829,6447,2305041425,KF775742,Iriartea deltoidea,-75.2433,-6.9174,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2790,28175,2310452645,EU872906,Pagamea guianensis,-77.79,-4.68,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2797,28183,2310270573,EU872901,Pagamea guianensis,-77.78,-4.67,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2885,28294,2307463786,EU872813,Pagamea guianensis,-77.79,-4.68,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2895,28305,2307221703,EU872647,Pagamea guianensis,-77.78,-4.67,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2912,28326,2306649861,EU872649,Pagamea guianensis,-77.79,-4.68,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2927,28342,2306199925,EU872651,Pagamea guianensis,-77.84,-4.64,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2952,28371,2305442632,EU872812,Pagamea guianensis,-77.78,-4.67,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2957,28377,2305297459,EU872650,Pagamea guianensis,-77.79,-4.68,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
2962,28382,2305151571,EU872648,Pagamea guianensis,-77.78,-4.67,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
3513,29303,2308579902,MG429136,Ruellia exserta,-76.22,-6.58,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4815,31743,2310167933,KF775729,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4816,31744,2310015109,KF775764,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4825,31753,2308634551,KF775803,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4829,31757,2308116095,KF775640,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4831,31759,2308045440,KF775860,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4836,31764,2307397300,KF776109,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4838,31766,2307044563,KF776065,Wettinia augusta,-74.1962,-9.8848,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4843,31771,2306397387,KF775952,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
4849,31777,2305322719,KF775964,Wettinia augusta,-74.1962,-9.8988,Tropical & Subtropical Moist Broadleaf Forests,Ucayali moist forests
1745,6363,2310542991,MF411180,Ipomoea carajasensis,-50.39,-6.36,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1746,6364,2306246027,MF171484,Ipomoea carajasensis,-50.39,-6.36,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1747,6365,2309532529,MF413861,Ipomoea cavalcantei,-50.19,-6.1,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1748,6366,2308981935,MF414093,Ipomoea cavalcantei,-50.19,-6.1,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1749,6367,2306519333,MF171441,Ipomoea cavalcantei,-50.19,-6.1,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1750,6368,2306406929,MF171863,Ipomoea cavalcantei,-50.19,-6.1,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1751,6369,2306359625,MF171489,Ipomoea cavalcantei,-50.19,-6.1,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1752,6370,2310960944,MF414124,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1753,6371,2310927216,MF411327,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1754,6372,2310838765,MF411325,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1755,6373,2310549735,MF413997,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1756,6374,2310380145,MF414125,Ipomoea marabensis,-50.4,-6.35,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1757,6375,2310301771,MF411401,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1758,6376,2310027560,MF172023,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1759,6377,2309944608,MF411402,Ipomoea marabensis,-50.4,-6.35,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1760,6378,2309919998,MF171688,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1761,6379,2309863016,MF171461,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1762,6380,2309831874,MF172031,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1763,6381,2309733205,MF414120,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1764,6382,2309606329,MF414046,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1765,6383,2309479147,MF171680,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1766,6384,2309354995,MF172016,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1767,6385,2309326644,MF171703,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1768,6386,2309105504,MF411326,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1769,6387,2309012486,MF413999,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1770,6388,2308469103,MF171638,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1771,6389,2308456253,MF414121,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1772,6390,2308394905,MF171639,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1773,6391,2308294615,MF413998,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1774,6392,2307821875,MF171458,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1775,6393,2307024282,MF171456,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1776,6394,2306938192,MF414117,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1777,6395,2306737822,MF172048,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1778,6396,2306236382,MF414061,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1779,6397,2306138321,MF414080,Ipomoea marabensis,-50.4,-6.35,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1780,6398,2306049282,MF171724,Ipomoea marabensis,-50.4,-6.35,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1781,6399,2306037036,MF414118,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1782,6400,2306002922,MF171640,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1783,6401,2305993812,MF171988,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1784,6402,2305050053,MF414116,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1785,6403,2304957332,MF171723,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1786,6404,2304686856,MF171459,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1787,6405,2304663953,MF414079,Ipomoea marabensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1788,6406,2304518276,MF414038,Ipomoea marabensis,-50.14,-6.11,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1791,6409,2310614208,MF411405,Ipomoea setifera,-48.5,-6.32,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1792,6410,2306933836,MF171727,Ipomoea setifera,-48.5,-6.32,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1855,6473,2311240433,MF805013,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1856,6474,2310881956,MF805420,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1857,6475,2310519449,MF805009,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1858,6476,2310346656,MF805006,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1859,6477,2310171557,MF805014,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1860,6478,2309685551,MF805012,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1861,6479,2309579488,MF805008,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1862,6480,2309483698,MF805007,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1863,6481,2309313905,MF805011,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1864,6482,2308724632,MF805015,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1865,6483,2307910833,MF805418,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1866,6484,2307670484,MF805010,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1867,6485,2307472971,MF805105,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1868,6486,2307385835,MF805416,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1869,6487,2307384765,MF804939,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1870,6488,2307345494,MF805400,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1871,6489,2307208012,MF805402,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1872,6490,2306986678,MF805415,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1873,6491,2306764319,MF805406,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1874,6492,2306462019,MF805412,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1875,6493,2306050706,MF804938,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1876,6494,2305716041,MF805103,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1877,6495,2305714245,MF805409,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1878,6496,2305641355,MF805404,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1879,6497,2305514412,MF805407,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1880,6498,2305467742,MF805403,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1881,6499,2305404251,MF805104,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1882,6500,2305282914,MF805401,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1883,6501,2305260050,MF805411,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1884,6502,2305060516,MF805413,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1885,6503,2304961993,MF805410,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1886,6504,2304788229,MF805419,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1887,6505,2304575063,MF805408,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1888,6506,2304568716,MF804937,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1889,6507,2304464844,MF805414,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1890,6508,2304458491,MF805405,Isoetes cangae,-50.37,-6.4,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1891,6509,2311235835,MF805511,Isoetes serracarajensis,-50.4,-6.35,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1892,6510,2311165082,MF805063,Isoetes serracarajensis,-50.21,-6.05,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1893,6511,2311085574,MF805050,Isoetes serracarajensis,-49.96,-6.33,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1894,6512,2311037321,MF805018,Isoetes serracarajensis,-50.17,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1895,6513,2311014910,MF805051,Isoetes serracarajensis,-50.4,-6.35,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1896,6514,2310951766,MF804947,Isoetes serracarajensis,-50.21,-6.05,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1897,6515,2310936287,MF805485,Isoetes serracarajensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1898,6516,2310861476,MF805486,Isoetes serracarajensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1899,6517,2310794616,MF805101,Isoetes serracarajensis,-50.17,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1900,6518,2310784680,MF805473,Isoetes serracarajensis,-49.96,-6.33,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1901,6519,2310784628,MF805554,Isoetes serracarajensis,-50.17,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1902,6520,2310708529,MF805054,Isoetes serracarajensis,-50.18,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1905,6523,2310510672,MF805059,Isoetes serracarajensis,-50.21,-6.05,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1906,6524,2310450395,MF805476,Isoetes serracarajensis,-49.96,-6.33,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1907,6525,2310321955,MF805500,Isoetes serracarajensis,-50.35,-6.41,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1908,6526,2310305322,MF805020,Isoetes serracarajensis,-50.19,-6.1,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1909,6527,2310283807,MF805505,Isoetes serracarajensis,-50.35,-6.41,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1910,6528,2310256944,MF805501,Isoetes serracarajensis,-50.21,-6.05,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1911,6529,2310252964,MF805469,Isoetes serracarajensis,-49.96,-6.33,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
1912,6530,2310234269,MF805552,Isoetes serracarajensis,-50.17,-6.13,Tropical & Subtropical Moist Broadleaf Forests,Xingu-Tocantins-Araguaia moist forests
